,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('MR1_input_b == 6.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
1,"('input_b == 6',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
2,"('MR1_input_b == 7.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
3,"('input_a == 3',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
4,"('MR1_input_a == 1.0', 'input_b == 1')",2,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
5,"('MR1_checker == No-violated', 'input_b == 1')",2,"('MR1_input_a == 1.0',)",1,1.0,0.1,10.0,900000000.0
6,"('MR1_checker == No-violated', 'MR1_input_a == 1.0')",2,"('input_b == 1',)",1,1.0,0.1,10.0,900000000.0
7,"('input_b == 1',)",1,"('MR1_checker == No-violated', 'MR1_input_a == 1.0')",2,1.0,0.1,10.0,900000000.0
8,"('MR1_input_a == 1.0',)",1,"('MR1_checker == No-violated', 'input_b == 1')",2,1.0,0.1,10.0,900000000.0
9,"('input_b == 9',)",1,"('MR1_input_a == 9.0',)",1,1.0,0.1,10.0,900000000.0
10,"('MR1_input_a == 9.0',)",1,"('input_b == 9',)",1,1.0,0.1,10.0,900000000.0
11,"('MR1_input_b == 4.0', 'input_a == 4')",2,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
12,"('MR1_checker == No-violated', 'input_a == 4')",2,"('MR1_input_b == 4.0',)",1,1.0,0.1,10.0,900000000.0
13,"('input_a == 0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
14,"('input_b == 8',)",1,"('MR1_input_a == 8.0',)",1,1.0,0.1,10.0,900000000.0
15,"('MR1_input_a == 8.0',)",1,"('input_b == 8',)",1,1.0,0.1,10.0,900000000.0
16,"('input_a == 2',)",1,"('MR1_input_b == 2.0',)",1,1.0,0.1,10.0,900000000.0
17,"('MR1_input_b == 2.0',)",1,"('input_a == 2',)",1,1.0,0.1,10.0,900000000.0
18,"('MR1_checker == No-violated', 'MR1_input_b == 4.0')",2,"('input_a == 4',)",1,1.0,0.1,10.0,900000000.0
19,"('input_a == 4',)",1,"('MR1_checker == No-violated', 'MR1_input_b == 4.0')",2,1.0,0.1,10.0,900000000.0
20,"('MR1_input_b == 4.0',)",1,"('MR1_checker == No-violated', 'input_a == 4')",2,1.0,0.1,10.0,900000000.0
21,"('input_a == 8',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
22,"('MR1_input_b == 7.0', 'input_a == 7')",2,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
23,"('MR1_checker == No-violated', 'input_a == 7')",2,"('MR1_input_b == 7.0',)",1,1.0,0.1,10.0,900000000.0
24,"('MR1_checker == No-violated', 'MR1_input_b == 7.0')",2,"('input_a == 7',)",1,1.0,0.1,10.0,900000000.0
25,"('input_a == 7',)",1,"('MR1_checker == No-violated', 'MR1_input_b == 7.0')",2,1.0,0.1,10.0,900000000.0
26,"('input_a == 8',)",1,"('MR1_input_b == 8.0',)",1,1.0,0.1,10.0,900000000.0
27,"('MR1_input_b == 8.0',)",1,"('input_a == 8',)",1,1.0,0.1,10.0,900000000.0
28,"('MR1_input_b == 7.0',)",1,"('MR1_checker == No-violated', 'input_a == 7')",2,1.0,0.1,10.0,900000000.0
29,"('input_a == 7',)",1,"('MR1_input_b == 7.0',)",1,1.0,0.1,10.0,900000000.0
30,"('input_b == 1',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
31,"('MR1_input_b == 7.0',)",1,"('input_a == 7',)",1,1.0,0.1,10.0,900000000.0
32,"('MR1_input_a == 2.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
33,"('MR1_input_b == 3.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
34,"('input_a == 6',)",1,"('MR1_input_b == 6.0',)",1,1.0,0.1,10.0,900000000.0
35,"('MR1_input_b == 6.0',)",1,"('input_a == 6',)",1,1.0,0.1,10.0,900000000.0
36,"('input_a == 1',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
37,"('MR1_input_a == 4.0', 'input_b == 4')",2,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
38,"('MR1_checker == No-violated', 'input_b == 4')",2,"('MR1_input_a == 4.0',)",1,1.0,0.1,10.0,900000000.0
39,"('MR1_checker == No-violated', 'MR1_input_a == 4.0')",2,"('input_b == 4',)",1,1.0,0.1,10.0,900000000.0
40,"('input_b == 4',)",1,"('MR1_checker == No-violated', 'MR1_input_a == 4.0')",2,1.0,0.1,10.0,900000000.0
41,"('MR1_input_a == 4.0',)",1,"('MR1_checker == No-violated', 'input_b == 4')",2,1.0,0.1,10.0,900000000.0
42,"('input_a == 7',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
43,"('output == 9.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
44,"('input_a == 1',)",1,"('MR1_input_b == 1.0',)",1,1.0,0.1,10.0,900000000.0
45,"('MR1_input_b == 0.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
46,"('MR1_input_b == 1.0',)",1,"('input_a == 1',)",1,1.0,0.1,10.0,900000000.0
47,"('MR1_input_b == 2.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
48,"('MR1_input_a == 9.0', 'input_b == 9')",2,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
49,"('MR1_checker == No-violated', 'input_b == 9')",2,"('MR1_input_a == 9.0',)",1,1.0,0.1,10.0,900000000.0
50,"('MR1_checker == No-violated', 'MR1_input_a == 9.0')",2,"('input_b == 9',)",1,1.0,0.1,10.0,900000000.0
51,"('MR1_input_a == 1.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
52,"('input_b == 2',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
53,"('MR1_input_b == 4.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
54,"('MR1_input_b == 4.0',)",1,"('input_a == 4',)",1,1.0,0.1,10.0,900000000.0
55,"('input_a == 4',)",1,"('MR1_input_b == 4.0',)",1,1.0,0.1,10.0,900000000.0
56,"('MR1_input_a == 3.0', 'input_b == 3')",2,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
57,"('MR1_checker == No-violated', 'input_b == 3')",2,"('MR1_input_a == 3.0',)",1,1.0,0.1,10.0,900000000.0
58,"('MR1_checker == No-violated', 'MR1_input_a == 3.0')",2,"('input_b == 3',)",1,1.0,0.1,10.0,900000000.0
59,"('input_b == 3',)",1,"('MR1_checker == No-violated', 'MR1_input_a == 3.0')",2,1.0,0.1,10.0,900000000.0
60,"('MR1_input_a == 3.0',)",1,"('MR1_checker == No-violated', 'input_b == 3')",2,1.0,0.1,10.0,900000000.0
61,"('MR1_input_b == 1.0', 'input_a == 1')",2,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
62,"('MR1_checker == No-violated', 'input_a == 1')",2,"('MR1_input_b == 1.0',)",1,1.0,0.1,10.0,900000000.0
63,"('MR1_checker == No-violated', 'MR1_input_b == 1.0')",2,"('input_a == 1',)",1,1.0,0.1,10.0,900000000.0
64,"('input_b == 4',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
65,"('input_a == 1',)",1,"('MR1_checker == No-violated', 'MR1_input_b == 1.0')",2,1.0,0.1,10.0,900000000.0
66,"('MR1_input_b == 1.0',)",1,"('MR1_checker == No-violated', 'input_a == 1')",2,1.0,0.1,10.0,900000000.0
67,"('input_a == 4',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
68,"('MR1_input_a == 7.0',)",1,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
69,"('input_b == 2',)",1,"('MR1_input_a == 2.0',)",1,1.0,0.1,10.0,900000000.0
70,"('MR1_input_a == 2.0',)",1,"('input_b == 2',)",1,1.0,0.1,10.0,900000000.0
71,"('MR1_input_b == 2.0', 'input_a == 2')",2,"('MR1_checker == No-violated',)",1,1.0,0.1,1.0,0.0
72,"('MR1_checker == No-violated', 'input_a == 2')",2,"('MR1_input_b == 2.0',)",1,1.0,0.1,10.0,900000000.0
73,"('MR1_checker == No-violated', 'MR1_input_b == 2.0')",2,"('input_a == 2',)",1,1.0,0.1,10.0,900000000.0
